age,household_id,school_id,work_id,primary_community,secundary_community
64,175279,0,0,189,119
55,107771,0,8212,201,201
22,78659,0,11105,518,199
39,191123,0,10436,488,488
17,145581,1901,0,464,330
34,101522,0,0,40,40
9,15215,1629,0,81,311
56,136850,0,10330,317,447
6,22940,1608,0,338,338
28,27080,0,0,90,140
39,109153,0,14195,21,116
10,14712,1464,0,85,176
14,100829,1791,0,84,84
9,41967,1541,0,317,317
37,9188,0,3404,40,40
18,166672,2528,0,477,477
64,171308,0,0,90,350
43,186503,0,15749,409,409
1,49918,0,0,500,550
30,112673,0,9777,551,569
42,174640,0,0,530,6
9,108351,1510,0,396,396
16,3024,1858,0,384,56
39,83303,0,15692,63,300
74,159148,0,0,113,21
58,98987,0,0,269,269
73,89916,0,0,293,341
20,189355,0,4063,132,47
42,155205,0,2338,214,330
0,34547,0,0,180,41
49,54761,0,9121,431,522
75,80195,0,0,183,365
64,177329,0,10796,585,405
6,149156,1422,0,471,136
9,136660,1472,0,543,363
43,6585,0,0,591,47
73,149047,0,0,81,34
17,166227,1843,0,110,110
19,177263,0,0,247,247
4,70381,1223,0,300,63
1,57581,0,0,432,572
35,75179,0,4285,277,324
16,71601,1797,0,40,40
18,165687,2242,0,275,433
27,93634,0,16240,157,190
15,89373,1805,0,159,450
23,59682,0,12963,68,362
24,62727,2148,0,500,327
58,20803,0,0,84,396
25,116576,0,3675,20,516
48,153572,0,9971,527,136
53,60911,0,4116,105,475
64,159589,0,0,44,386
58,118925,0,0,112,274
52,105142,0,0,305,281
21,151592,0,5715,404,435
58,184132,0,0,1,186
14,143433,1839,0,461,341
18,146145,0,10629,421,218
4,192405,1167,0,594,60
14,27479,1908,0,493,470
72,73970,0,0,516,528
63,70030,0,0,470,493
43,9189,0,8042,164,210
72,82478,0,0,81,311
15,183711,1856,0,442,261
68,50266,0,0,128,371
37,119038,0,8261,167,369
3,175376,1337,0,111,287
8,10908,1744,0,113,370
4,36345,1390,0,294,285
1,113505,524,0,250,423
37,140260,0,10849,132,136
51,138178,0,245,188,300
21,88201,1997,0,560,441
7,85165,1629,0,34,495
46,191094,0,3528,442,27
56,108820,0,3428,423,223
51,117229,0,8788,75,16
14,88058,1892,0,474,53
54,114740,0,14951,157,285
34,39034,0,6705,439,216
35,131605,0,431,509,405
21,124412,0,8919,117,457
27,167809,0,731,300,481
48,93355,0,8248,513,569
36,141585,0,7860,394,208
69,173643,0,0,574,96
46,75589,0,7980,237,237
4,131615,1152,0,514,305
97,190303,0,0,390,196
38,144340,0,5506,137,590
38,151732,0,0,510,255
12,143353,1810,0,471,136
68,28908,0,0,266,264
6,126772,1680,0,505,505
19,160485,0,0,361,294
37,38235,0,0,543,143
46,131736,0,13898,84,103
53,160738,0,7546,437,462
14,153475,1908,0,542,542
72,76791,0,0,589,125
71,146598,0,0,258,244
12,15800,1801,0,53,265
27,104850,0,247,208,198
15,51380,1846,0,61,61
14,16833,1855,0,194,501
35,145430,0,0,130,187
32,31690,0,14424,28,339
56,120413,0,22,506,428
52,4426,0,462,204,550
23,802,2472,0,537,546
83,1721,0,0,318,216
25,126102,0,13945,493,493
49,191667,0,0,242,449
70,7794,0,0,390,502
62,104631,0,0,421,331
14,51239,1864,0,129,129
1,2280,470,0,322,590
3,127752,1268,0,214,459
54,157726,0,15426,445,344
62,121673,0,0,56,595
25,71730,0,0,352,244
18,39343,2399,0,39,582
55,159653,0,0,511,170
71,83263,0,0,383,383
45,28754,0,3156,92,231
82,73094,0,0,195,45
48,28489,0,15643,334,469
47,191215,0,15619,59,80
56,115851,0,0,406,119
83,8245,0,0,582,193
1,156169,943,0,291,472
26,132581,0,14953,96,400
0,163190,735,0,97,97
51,7266,0,14803,19,508
66,114106,0,0,449,149
39,189718,0,13020,573,40
49,53835,0,5738,598,67
33,25525,0,0,483,16
60,191678,0,0,445,142
8,34451,1460,0,63,255
47,4192,0,14331,236,337
59,4850,0,0,103,103
30,168968,0,2951,405,85
21,161484,2257,0,256,22
3,20260,1357,0,455,401
80,7602,0,0,235,425
2,49759,884,0,256,342
6,88793,1658,0,96,458
7,69878,1562,0,405,509
28,31521,0,4330,106,427
0,189590,692,0,228,400
37,139477,0,12338,427,106
11,81948,1776,0,263,263
2,124202,931,0,304,369
46,60899,0,10520,494,449
46,134509,0,11865,374,511
29,79743,0,4077,101,203
17,101761,1840,0,18,18
58,37680,0,13198,129,435
39,123225,0,9758,522,312
55,153569,0,15172,16,389
22,182534,0,0,152,311
14,14510,1808,0,542,549
25,145068,0,9791,315,315
44,185213,0,3652,379,405
22,70901,2232,0,162,23
49,80427,0,14940,285,386
12,109872,1883,0,496,524
3,111777,1166,0,495,123
24,158366,0,0,167,502
37,61443,0,2108,600,600
60,2290,0,10087,137,422
21,67274,2079,0,576,141
40,181402,0,11151,121,121
18,89424,2575,0,356,292
32,176160,0,91,234,418
57,96447,0,5485,302,468
49,51800,0,15810,299,593
31,148274,0,0,362,132
5,150599,1178,0,96,286
57,62324,0,0,337,296
39,139927,0,4753,49,43
26,167406,0,0,40,338
41,18219,0,4071,584,73
29,72401,0,14759,43,43
52,122139,0,5874,469,393
31,78163,0,134,237,83
47,39637,0,0,281,514
17,189800,1904,0,43,49
25,68482,0,8820,317,385
3,140399,1297,0,334,4
11,12107,1413,0,209,399
38,185524,0,2323,406,587
22,139184,2606,0,515,119
30,124739,0,8857,192,192
42,86970,0,2917,513,355
43,122392,0,12963,136,527
8,153864,1742,0,3,542
10,31901,1413,0,407,32
42,91210,0,14027,481,300
55,64302,0,0,149,540
8,134053,1454,0,424,424
32,46561,0,5533,596,403
6,127758,1479,0,407,493
14,141584,1792,0,103,506
20,151888,0,2075,415,169
46,140922,0,7030,16,597
1,68524,1097,0,254,254
27,95466,0,0,79,291
41,32972,0,6809,538,449
3,101583,1226,0,574,96
72,3904,0,0,510,255
62,20129,0,14659,35,597
5,101069,1369,0,399,238
54,190125,0,0,299,358
47,163177,0,0,529,589
5,54481,1369,0,367,29
55,165228,0,0,302,115
25,136412,0,14043,537,43
19,67274,0,0,223,141
45,123716,0,0,113,564
10,134035,1562,0,343,333
18,126862,2342,0,45,74
33,168358,0,5610,291,413
38,88618,0,14810,498,365
3,50045,1145,0,227,227
64,61823,0,0,97,58
37,11922,0,11461,196,249
42,147543,0,16131,185,308
44,101665,0,11505,309,357
76,11476,0,0,140,592
21,143710,0,0,543,543
41,19222,0,6853,428,103
56,91371,0,0,527,47
26,167779,0,127,386,444
37,77546,0,14979,475,88
64,182207,0,10023,578,90
49,108658,0,11921,443,263
80,176741,0,0,304,196
2,21283,0,0,28,339
1,130659,540,0,529,570
79,120081,0,0,151,166
21,21765,2353,0,362,356
26,85875,0,8146,560,523
60,3788,0,0,338,524
35,26634,0,13077,524,40
11,104999,1532,0,388,559
8,83141,1660,0,400,518
33,111919,0,0,19,84
38,6420,0,3576,113,372
20,154723,0,4116,274,203
54,172713,0,847,97,97
53,91225,0,1358,531,419
42,176788,0,0,489,377
62,112219,0,0,300,188
42,76607,0,0,496,66
36,39141,0,490,244,273
32,40029,0,12376,323,505
0,74929,0,0,530,415
40,6844,0,9310,352,291
79,68086,0,0,238,366
25,189959,0,6269,418,248
42,36140,0,0,79,441
81,191786,0,0,40,40
52,129596,0,10693,595,580
37,4573,0,15033,541,503
19,180993,2306,0,394,174
27,36446,0,2913,252,122
44,40190,0,14501,84,84
5,91999,1137,0,167,167
40,139703,0,5511,299,299
39,38843,0,2318,545,540
61,82173,0,2310,425,419
49,33073,0,0,178,73
42,28877,0,16299,593,533
42,40393,0,888,42,353
43,98243,0,2540,587,166
14,119227,1810,0,147,106
21,168452,0,0,324,403
14,66753,1800,0,488,482
51,70765,0,0,560,272
50,137964,0,2846,61,107
19,71807,2412,0,284,189
16,99756,1865,0,591,68
36,46065,0,16299,590,137
18,157938,2114,0,178,199
39,140851,0,11249,151,515
18,7951,2229,0,320,121
1,137870,322,0,177,178
17,144335,1826,0,70,598
4,108750,1386,0,237,571
2,167556,0,0,514,478
12,96561,1865,0,63,481
70,26739,0,0,598,598
44,58264,0,12920,373,388
84,67953,0,0,205,408
53,139347,0,15238,461,196
55,68959,0,7508,76,498
20,98653,2355,0,475,472
16,32221,1905,0,567,145
25,186888,0,0,482,482
62,132987,0,13410,457,287
42,18113,0,6335,291,291
97,162444,0,0,249,196
65,112609,0,0,110,89
33,173655,0,0,305,208
46,181841,0,5707,63,63
44,150590,0,0,185,185
40,101183,0,0,378,595
29,51611,0,1247,204,511
21,58775,2347,0,326,247
12,156820,1858,0,108,108
11,141521,1519,0,551,513
18,178329,2449,0,192,334
65,158369,0,0,103,84
46,183015,0,0,305,305
37,186825,0,11732,108,190
47,22019,0,10179,427,171
32,13680,0,6313,225,160
52,154832,0,15569,172,149
23,96560,0,0,365,462
74,159590,0,0,107,475
70,6525,0,0,178,458
13,9992,1865,0,103,300
20,127922,2540,0,132,433
45,132042,0,15321,593,329
21,134984,0,0,568,502
29,64493,0,9798,57,491
42,191130,0,0,211,452
40,33390,0,9473,392,198
43,172310,0,14480,421,40
15,16190,1908,0,9,427
23,10880,2524,0,10,123
21,128254,2066,0,509,379
0,24317,0,0,182,384
8,159236,1723,0,518,94
13,163298,1830,0,151,323
18,150947,2411,0,386,392
48,178508,0,1593,103,506
6,86395,1612,0,326,438
39,143065,0,6367,160,462
12,43037,1799,0,150,313
43,121557,0,0,261,442
10,12819,1542,0,524,524
46,96392,0,15738,22,52
11,171109,1529,0,481,300
11,146155,1708,0,173,529
83,156195,0,0,178,400
2,2829,761,0,423,423
33,141104,0,0,393,154
0,148344,1119,0,410,410
46,37739,0,10796,405,452
58,111701,0,0,497,497
30,141605,0,14158,84,396
18,23728,0,14515,599,206
40,3072,0,0,426,41
30,37425,0,0,331,338
43,72987,0,421,504,241
20,54014,2522,0,132,116
53,175087,0,12207,358,358
38,78592,0,0,147,29
12,180791,1799,0,462,123
53,67215,0,0,397,390
31,171438,0,9988,151,95
3,176594,1397,0,308,66
14,148521,1892,0,512,581
40,82040,0,13784,195,46
42,98989,0,7084,365,307
44,32812,0,2896,423,400
15,96950,1865,0,364,242
18,43388,2250,0,535,485
54,141461,0,12568,587,406
25,142846,0,12897,379,585
21,21690,2050,0,96,96
38,191681,0,12276,26,526
30,15169,0,6073,526,255
54,137657,0,8820,577,508
53,110637,0,1826,79,345
16,21529,1837,0,573,420
40,103145,0,0,535,466
56,150206,0,9284,198,247
35,173177,0,13043,189,402
48,1741,0,1921,84,396
74,188295,0,0,437,453
45,93564,0,12058,382,49
16,39965,1868,0,522,312
30,82160,0,0,466,7
23,174614,2537,0,413,472
2,19984,890,0,16,454
52,101268,0,9971,362,292
18,155414,0,6387,345,291
53,149843,0,0,448,104
68,4420,0,0,281,305
67,158867,0,0,572,131
45,183877,0,0,139,455
46,13599,0,15237,80,318
48,87594,0,9902,572,484
4,101154,1238,0,188,188
3,179400,1161,0,331,331
16,65258,1879,0,380,320
23,172721,2319,0,572,16
47,69173,0,495,341,461
44,177055,0,0,144,549
20,166567,2122,0,282,504
14,107178,1830,0,324,599
43,50082,0,3577,285,386
15,95097,1819,0,248,357
17,152729,1801,0,296,186
3,118310,1251,0,200,270
5,7027,1398,0,60,282
24,143415,1969,0,394,208
0,149701,646,0,198,179
6,33294,1582,0,291,79
49,66241,0,9552,432,441
29,109269,0,1960,498,498
45,17746,0,15811,407,407
63,176725,0,4656,411,560
54,95464,0,13775,7,7
46,19437,0,16374,66,185
21,114169,2331,0,505,92
61,116480,0,0,596,403
0,35268,1021,0,427,31
52,128258,0,16515,292,591
12,130215,1819,0,4,4
62,44724,0,0,81,271
9,120057,1620,0,573,329
47,17211,0,5493,85,78
56,100777,0,0,438,392
38,183147,0,4563,209,115
20,157948,0,0,140,430
47,45185,0,12900,304,213
9,14420,1602,0,398,276
50,49432,0,0,228,228
12,49950,1856,0,292,132
51,171125,0,8376,230,105
76,63582,0,0,353,146
75,122516,0,0,553,227
12,95124,1812,0,200,413
45,167006,0,8947,208,174
6,35615,1708,0,529,575
62,189992,0,0,173,325
45,78520,0,4696,347,4
52,110142,0,7305,560,475
46,119982,0,0,48,101
17,179593,1797,0,524,524
40,98858,0,9085,25,99
7,17743,1751,0,515,166
65,151594,0,0,169,530
18,72617,2407,0,84,84
35,184209,0,7929,598,193
5,185925,1210,0,272,523
27,45511,0,14145,529,356
67,123688,0,0,237,571
15,103061,1786,0,161,597
0,95662,0,0,126,3
3,93976,1359,0,107,560
31,162329,0,11991,392,394
18,91974,0,12365,71,71
54,127291,0,6613,345,291
49,16850,0,13779,392,326
31,141169,0,0,91,125
13,103761,1878,0,456,551
39,15985,0,8511,472,291
6,139383,1622,0,485,269
33,98776,0,12069,84,577
31,76254,0,934,67,67
45,77255,0,13813,481,188
45,165911,0,377,574,348
39,3180,0,16459,252,122
31,119775,0,0,274,33
57,20760,0,0,118,441
42,141496,0,3559,311,311
27,110487,0,0,201,201
63,165704,0,3961,450,364
46,154037,0,2239,520,528
58,157864,0,0,90,244
34,169388,0,0,598,67
40,64309,0,0,531,531
40,132637,0,15321,290,102
37,124378,0,9145,439,243
29,57692,0,5275,310,310
43,171775,0,0,496,496
24,22669,0,0,392,13
14,43240,1908,0,171,31
49,177765,0,0,318,567
5,114772,1355,0,508,508
58,25914,0,0,88,413
43,78939,0,431,169,585
22,152654,0,12403,592,389
57,89098,0,2947,50,531
9,6403,1608,0,98,98
59,95553,0,3993,179,179
40,77341,0,5237,465,57
13,122802,1824,0,432,432
45,166041,0,0,487,64
34,156059,0,3536,597,161
58,113414,0,0,79,472
13,84177,1865,0,116,387
4,64238,1328,0,86,86
31,103747,0,4427,534,420
48,21335,0,13315,536,485
3,108730,1349,0,208,305
77,100531,0,0,263,507
31,142464,0,5082,288,78
69,69484,0,0,256,22
43,125260,0,16181,114,256
35,4151,0,4169,398,55
44,63441,0,0,153,251
39,146899,0,13452,545,391
10,97239,1414,0,72,123
51,50816,0,10402,538,449
47,178515,0,13773,490,490
64,30913,0,0,543,295
45,8994,0,3445,197,6
65,100553,0,0,436,148
3,170933,1220,0,198,13
13,24329,1828,0,531,50
43,182285,0,925,217,217
33,12845,0,1227,431,341
27,22402,0,912,549,542
9,13263,1595,0,256,114
2,86112,39,0,292,362
18,154617,2009,0,420,573
11,92518,1439,0,522,499
9,120767,1528,0,554,213
33,34371,0,13077,524,524
6,20743,1782,0,599,503
54,125237,0,1333,454,592
56,59694,0,0,411,560
77,119239,0,0,227,110
46,190962,0,6780,336,353
26,155184,0,5362,363,363
7,142515,1695,0,344,587
40,8045,0,4612,131,35
34,17052,0,14982,16,488
42,104176,0,13445,217,16
22,110206,2468,0,421,40
53,147685,0,16090,486,486
76,103533,0,0,247,208
46,55521,0,13248,457,358
83,94460,0,0,331,421
41,170150,0,1359,319,318
10,76398,1477,0,457,457
74,142117,0,0,200,441
48,12798,0,0,506,428
22,150156,2456,0,469,469
8,173031,1525,0,184,184
36,113517,0,10834,153,251
12,124984,1819,0,391,460
41,96042,0,3362,322,98
65,27142,0,0,232,232
17,26027,1877,0,141,600
65,149523,0,0,424,424
35,143667,0,14729,461,568
74,9068,0,0,177,286
59,159656,0,0,522,312
0,12214,548,0,19,84
37,57377,0,11860,422,422
48,69864,0,12519,441,560
54,105264,0,0,77,138
29,64698,0,10494,538,86
43,163456,0,15631,396,396
81,51231,0,0,554,485
48,138954,0,3634,285,157
56,113367,0,0,94,73
16,49511,1821,0,504,516
7,135268,1655,0,50,219
49,28423,0,15791,88,79
18,136561,0,9002,352,559
41,7257,0,13388,388,258
12,103089,1801,0,413,413
41,16590,0,8320,495,495
16,56992,1830,0,8,193
60,66019,0,0,436,464
57,139513,0,0,392,305
42,106718,0,10389,226,588
64,180529,0,9971,132,275
52,60232,0,0,396,262
30,35408,0,11585,396,103
43,152705,0,566,426,41
17,119496,1828,0,435,429
21,142416,2026,0,183,100
19,170669,2442,0,296,299
43,164923,0,7710,329,532
13,90424,1890,0,475,523
11,138227,1757,0,156,556
45,192457,0,15091,86,538
84,85670,0,0,200,523
33,125083,0,0,447,255
81,175060,0,0,132,132
2,73434,290,0,312,341
8,26346,1704,0,188,188
40,178269,0,13832,206,503
55,12321,0,0,488,244
13,13560,1801,0,171,308
21,161572,0,26,576,492
13,72009,1804,0,296,532
2,45533,0,0,201,456
3,181586,1168,0,432,432
14,36702,1801,0,202,202
83,59067,0,0,145,550
2,182743,0,0,299,236
33,147181,0,10675,487,592
45,131339,0,3790,8,8
37,70903,0,14958,104,104
13,187,1837,0,97,108
11,177767,1666,0,73,584
46,144846,0,3250,487,373
45,76851,0,13277,58,150
22,49738,0,0,63,188
49,43103,0,12813,198,514
18,9751,0,0,288,395
73,163702,0,0,356,325
54,166578,0,508,317,19
63,56561,0,16047,581,553
6,77746,1648,0,299,299
21,78267,2013,0,572,432
19,130790,0,0,457,1
51,24337,0,8478,77,432
55,32183,0,0,13,13
14,189069,1818,0,487,592
42,173826,0,7880,351,197
74,50853,0,0,315,315
49,58828,0,5877,210,366
40,112367,0,0,172,540
2,148392,0,0,240,416
43,144370,0,8155,452,585
64,127051,0,0,523,272
0,77676,829,0,88,345
88,132324,0,0,575,575
49,140874,0,2137,563,192
16,27861,1813,0,453,453
1,111909,789,0,561,59
20,60652,0,0,230,105
69,163860,0,0,279,416
35,26306,0,381,27,261
74,112207,0,0,524,524
50,69090,0,3169,300,481
31,44501,0,0,262,429
49,19423,0,11948,584,584
64,138361,0,9714,589,173
39,94518,0,11995,34,81
12,191255,1831,0,243,501
29,92771,0,2703,110,110
19,118837,2598,0,341,293
11,13399,1741,0,181,145
13,139209,1902,0,554,554
51,93847,0,351,418,418
21,192328,2282,0,83,571
82,168622,0,0,338,40
2,124778,0,0,447,255
52,16257,0,11316,253,129
57,171230,0,10791,98,137
32,2617,0,0,94,400
52,69233,0,15497,239,400
46,130040,0,0,544,207
9,96811,1767,0,109,351
38,60491,0,12920,218,331
79,49051,0,0,480,489
45,60957,0,15283,377,366
51,63148,0,2596,63,481
49,120712,0,14553,34,81
52,139012,0,7688,22,552
4,32888,1162,0,230,523
52,30685,0,14515,114,256
22,27390,1937,0,194,557
34,60406,0,11790,525,123
38,153310,0,9441,74,451
49,134313,0,14358,103,577
24,55225,2265,0,132,591
4,103637,1256,0,457,457
24,45105,2002,0,210,412
19,48854,2124,0,77,131
44,128445,0,8578,67,426
41,171475,0,3786,566,526
41,113396,0,7288,172,449
50,92674,0,0,115,480
41,69895,0,2372,16,240
9,165782,1672,0,475,272
37,181772,0,1006,55,317
20,65152,2181,0,457,593
27,192461,0,0,33,144
30,130968,0,8018,407,493
38,58496,0,4189,373,90
52,172881,0,6275,411,61
68,123004,0,0,23,23
52,148112,0,12236,9,524
26,80658,0,0,586,344
60,70783,0,0,459,214
52,107819,0,5435,49,40
52,133458,0,8018,366,318
35,105543,0,0,7,499
40,176507,0,11585,295,543
5,43456,1199,0,148,330
21,109774,2004,0,299,299
28,20264,0,3245,437,565
24,9871,0,13886,331,338
38,89490,0,16474,460,449
36,158915,0,0,441,523
12,78149,1902,0,41,598
23,105063,0,4006,275,132
15,18740,1796,0,179,305
45,174020,0,9702,84,84
17,7562,1789,0,253,544
49,11316,0,14037,41,426
42,109209,0,3511,407,470
36,190999,0,15629,15,109
51,165843,0,14347,54,184
25,144300,0,12965,78,78
8,190158,1663,0,97,97
1,112584,378,0,572,432
6,90410,1673,0,470,470
48,46862,0,16194,396,429
5,106633,1292,0,593,299
54,50534,0,215,413,475
26,45839,0,8852,596,50
21,45223,2537,0,482,373
73,147060,0,0,212,289
67,164989,0,0,383,383
7,47119,1517,0,523,272
72,29698,0,0,277,145
40,185038,0,12246,52,324
80,189550,0,0,297,267
3,118293,1258,0,542,553
21,49663,2369,0,553,227
19,191274,2562,0,113,409
16,173675,1833,0,219,50
41,10917,0,13540,599,377
51,118305,0,0,90,140
12,32928,1810,0,325,589
19,45031,2461,0,518,414
4,185513,1284,0,272,560
14,77809,1886,0,108,215
51,56266,0,12301,448,56
78,93866,0,0,427,31
11,41479,1588,0,104,580
31,32303,0,12268,491,417
44,15593,0,6853,19,84
51,157874,0,5403,69,429
23,129931,1921,0,506,428
0,163507,464,0,464,219
42,124075,0,6270,213,156
11,141888,1739,0,588,226
34,154269,0,732,34,311
24,116014,2129,0,182,384
42,135606,0,15706,296,287
2,75650,0,0,132,47
14,59605,1881,0,472,413
15,121232,1804,0,329,329
54,118926,0,13123,209,216
39,69744,0,13055,518,518
62,19336,0,987,545,256
28,131228,0,4792,562,540
29,114963,0,580,315,237
20,45677,0,0,543,510
43,89300,0,12897,128,215
28,146855,0,10803,472,207
50,167333,0,11847,116,591
11,169865,1479,0,569,513
29,12482,0,1602,451,74
3,191048,1206,0,454,352
12,6329,1861,0,491,417
15,151701,1902,0,409,116
8,58729,1683,0,482,482
25,102328,0,4289,493,407
49,122339,0,247,438,247
40,87609,0,2945,303,303
82,93907,0,0,453,183
44,168107,0,3891,205,65
49,104012,0,9242,579,468
28,153754,0,0,182,455
33,110472,0,9474,123,10
9,68549,1463,0,40,381
58,127291,0,0,107,200
3,110086,1288,0,190,190
26,65903,0,8488,547,375
31,22937,0,4462,470,407
13,136131,1871,0,476,140
79,114818,0,0,354,366
53,55229,0,1184,82,381
36,116476,0,6613,421,421
48,77968,0,0,247,281
15,168231,1833,0,403,596
17,146168,1896,0,242,460
2,72803,233,0,187,187
27,142029,0,0,310,310
90,47317,0,0,104,56
17,149999,1800,0,354,115
7,105380,1429,0,378,393
74,163579,0,0,481,67
10,71825,1760,0,323,189
54,54232,0,9631,71,71
38,120720,0,4571,146,318
7,53377,1550,0,567,127
21,83350,0,16193,82,421
7,41401,1675,0,244,487
33,71040,0,4655,292,362
12,59085,1886,0,307,13
22,72400,0,12602,311,311
23,29800,0,12379,157,386
5,22958,1236,0,10,361
7,7965,1710,0,125,91
62,188279,0,0,243,170
61,120452,0,0,170,541
33,176463,0,0,274,274
13,137494,1864,0,121,320
5,28799,1257,0,431,293
10,72078,1410,0,331,421
45,67167,0,5114,511,374
77,179088,0,0,177,348
33,108462,0,6129,337,236
14,7462,1868,0,212,424
8,177412,1744,0,469,564
17,130606,1864,0,256,86
45,87989,0,12006,172,172
47,1702,0,1907,114,114
30,84029,0,10729,255,317
52,145203,0,7712,167,556
53,153005,0,13500,88,472
46,176172,0,1467,256,256
11,176286,1482,0,491,57
24,142890,2034,0,168,99
4,119498,1259,0,132,292
43,1969,0,11791,296,1
51,102842,0,15612,167,196
2,153855,97,0,257,74
4,133187,1171,0,23,89
86,73247,0,0,320,337
70,12202,0,0,404,404
12,159353,1833,0,377,501
15,71825,1786,0,383,12
18,57746,0,5784,112,532
39,187002,0,1960,326,305
75,79972,0,0,595,156
45,185268,0,11494,553,227
17,162891,1883,0,223,223
3,180673,1242,0,256,256
33,159892,0,15997,65,96
59,114919,0,1006,4,192
26,86029,0,8129,560,484
46,111245,0,4874,303,588
91,40073,0,0,298,545
11,48778,1441,0,569,569
4,140385,1368,0,278,357
10,88631,1531,0,155,406
1,140208,881,0,320,380
13,151523,1850,0,400,584
45,149862,0,1517,577,19
68,187162,0,0,408,584
73,107258,0,0,514,514
40,83906,0,0,376,327
37,118103,0,2332,56,120
19,42541,0,4219,585,379
73,78304,0,0,293,156
1,102588,0,0,430,140
49,19400,0,0,382,49
81,131918,0,0,75,597
54,192324,0,102,207,69
30,183080,0,4075,200,345
6,177933,1677,0,59,316
51,40208,0,12816,599,318
12,103716,1890,0,145,489
6,42743,1651,0,219,148
13,78695,1786,0,597,161
44,78848,0,0,40,524
43,164828,0,3912,289,289
35,14530,0,997,185,66
15,40053,1833,0,130,558
44,129412,0,6031,61,441
72,175608,0,0,295,155
46,40913,0,9399,421,331
47,7577,0,8784,382,43
27,47620,0,9530,425,566
30,78390,0,7831,56,56
66,76363,0,0,111,296
5,99415,1219,0,8,139
2,28407,0,0,411,16
7,22925,1617,0,202,61
71,174646,0,0,4,212
13,54880,1837,0,97,58
45,146954,0,740,214,459
62,77336,0,4874,182,56
32,38353,0,12184,146,59
21,24581,0,3437,361,232
19,187263,2478,0,77,572
9,189525,1703,0,92,92
52,176540,0,12299,161,16
32,78257,0,0,37,170
51,73381,0,10073,269,60
41,69200,0,13947,412,216
52,188146,0,11694,48,162
52,41670,0,0,472,107
34,99356,0,595,142,142
18,82875,1982,0,493,470
13,49787,1801,0,319,353
12,26528,1851,0,255,63
37,107413,0,3208,159,159
29,38009,0,14838,15,15
49,117562,0,12319,475,472
44,116318,0,0,337,299
34,172053,0,5883,354,210
34,159267,0,13464,372,595
47,140983,0,0,441,107
35,158078,0,15909,560,79
17,62734,1882,0,264,185
49,19791,0,8237,23,89
46,188433,0,3838,480,115
49,116132,0,8628,329,329
7,192427,1536,0,301,430
30,134242,0,0,324,324
38,165006,0,10190,77,251
